,subset_0,subset_0_labels,subset_1,subset_1_labels,subset_2,subset_2_labels,subset_3,subset_3_labels,subset_4,subset_4_labels,subset_5,subset_5_labels,subset_6,subset_6_labels,subset_7,subset_7_labels,subset_8,subset_8_labels,subset_9,subset_9_labels
1844,68269,0,109913,0,118725,0,73257,0,52915,0,127662,0,98678,0,103228,0,180101,0,85331,0
1845,128866,0,189135,0,58081,0,145049,0,89746,0,180875,0,146962,0,99171,0,56335,0,59082,0
1846,169739,0,116885,0,103265,0,119508,0,5366,0,106643,0,175218,0,64745,0,19236,0,158794,0
1847,99366,0,154154,0,165389,0,129401,0,98622,0,125310,0,92893,0,6430,0,111945,0,45681,0
1848,83055,0,148907,0,94741,0,36181,0,115548,0,79573,0,96989,0,2732,0,140669,0,17152,0
1849,191153,0,32597,0,79759,0,141284,0,145804,0,159717,0,179378,0,122861,0,24350,0,177742,0
1850,105999,0,2879,0,146895,0,43700,0,90195,0,177493,0,136396,0,20530,0,45073,0,38007,0
1851,63360,0,44226,0,111821,0,93292,0,45474,0,185691,0,8193,0,175750,0,40869,0,134254,0
1852,132909,0,5069,0,69285,0,1697,0,31342,0,185108,0,74348,0,56067,0,47665,0,37137,0
1853,51791,0,183510,0,19036,0,99228,0,177633,0,46108,0,141024,0,172387,0,182941,0,167784,0
1854,59877,0,121692,0,82237,0,26525,0,160206,0,79044,0,158868,0,115332,0,163834,0,113055,0
1855,194164,0,197273,0,99271,0,142430,0,32852,0,198974,0,58662,0,73002,0,132916,0,106971,0
1856,86325,0,183933,0,116984,0,57512,0,112222,0,123500,0,120503,0,68261,0,39011,0,15407,0
1857,4770,0,95953,0,127801,0,9807,0,57316,0,96603,0,183113,0,26564,0,36675,0,61428,0
1858,128116,0,158604,0,174119,0,4524,0,12284,0,9346,0,191249,0,45336,0,99459,0,39586,0
1859,135282,0,30710,0,186949,0,133088,0,173093,0,49628,0,43612,0,94113,0,82030,0,172477,0
1860,112249,0,127086,0,127757,0,118714,0,143929,0,103100,0,192258,0,37526,0,90776,0,79454,0
1861,102119,0,116108,0,9055,0,105353,0,173443,0,155669,0,31428,0,118303,0,150349,0,79068,0
1862,136403,0,198304,0,161671,0,107056,0,19244,0,30883,0,52280,0,20529,0,44437,0,55959,0
1863,64468,0,755,0,105360,0,99848,0,178855,0,64065,0,142028,0,47751,0,198170,0,1917,0
1864,73543,0,178579,0,124509,0,95570,0,180172,0,84960,0,143194,0,143283,0,23048,0,28438,0
1865,51611,0,106060,0,130568,0,71380,0,31645,0,92997,0,64557,0,28449,0,37307,0,152176,0
1866,42818,0,176054,0,139525,0,87323,0,36232,0,130802,0,174677,0,187112,0,196072,0,6338,0
1867,119322,0,170897,0,30753,0,22203,0,4270,0,129046,0,66553,0,179642,0,43845,0,49202,0
1868,167978,0,174591,0,146136,0,103287,0,154706,0,19925,0,1096,0,34372,0,172763,0,127077,0
1869,37618,0,44551,0,74661,0,34565,0,81112,0,127100,0,69051,0,73746,0,7948,0,83630,0
1870,54967,0,137210,0,92792,0,88104,0,135174,-1,32889,0,89580,0,128368,0,99213,0,6874,0
1871,136176,0,6034,0,179555,0,145986,0,44328,0,81351,0,128228,0,152740,0,5751,0,101386,0
1872,143114,0,36191,0,108061,0,183071,0,68828,0,164619,0,193998,0,178296,0,79945,0,133599,0
1873,142031,0,35301,0,195526,0,44467,0,196527,0,107729,0,194675,0,101813,0,116009,0,187701,0
1874,149417,0,59199,0,198361,0,104263,0,194518,0,191462,0,29296,0,130810,0,129714,0,2353,0
1875,83404,0,141847,0,29350,0,173143,0,34224,0,92284,0,132551,0,5506,0,197639,0,128424,0
1876,161248,0,171229,0,10146,0,40019,0,179856,0,135442,0,95794,0,97274,0,148356,0,60379,0
1877,73956,0,56791,0,67577,0,29512,0,38811,0,6527,0,54410,0,28169,0,32675,0,30218,0
1878,85676,0,50954,0,21743,0,54134,0,197579,0,166659,0,71106,0,158030,0,5138,0,55610,0
1879,181189,0,30400,-1,29883,0,106943,0,63495,0,124064,0,199539,0,109102,0,187616,0,83079,0
1880,90658,0,166521,0,186771,0,104874,0,10009,0,150325,0,18556,0,88023,0,10610,0,163910,0
1881,170659,0,130511,0,57919,0,52555,0,112035,0,37555,0,195639,0,99702,0,120191,0,95829,0
1882,56503,0,36463,0,92851,0,89125,0,150755,0,191480,0,69731,0,130032,0,47058,0,54829,0
1883,157177,0,172754,0,46323,0,26499,0,11918,0,99011,0,104038,0,172911,0,17642,0,146282,0
1884,34204,0,60034,0,34559,0,115058,0,176377,0,158573,0,181687,0,165375,0,90788,0,157764,0
1885,120911,0,156762,0,116363,0,106585,0,121993,0,168915,0,194368,0,1385,0,86100,0,100093,0
1886,66018,0,173923,0,174863,0,132713,0,160540,0,155570,0,26226,0,180697,0,164269,0,119451,0
1887,120722,0,33386,0,102415,0,146782,0,53508,0,195023,0,37306,0,86053,0,99731,0,91291,0
1888,195202,0,113094,0,77935,0,85570,0,154462,0,115305,0,166899,0,42036,0,69520,0,53127,0
1889,34368,0,55649,0,62233,0,156836,0,72438,0,36653,0,22681,0,58693,0,10860,0,76543,0
1890,12827,0,99004,0,125569,0,195788,0,25231,0,159614,0,161251,0,46599,0,47070,0,129789,0
1891,169583,0,91435,0,98540,0,142872,0,46173,0,107288,0,152101,0,133855,0,47958,0,10548,0
1892,132267,0,51926,0,59676,0,174243,0,139337,0,6979,0,188203,0,50492,0,94646,0,103307,0
1893,135954,0,106223,0,21863,0,61143,0,178765,0,142891,0,59047,0,110308,0,33190,0,113041,0
1894,90720,0,30129,0,133485,0,165583,0,155854,0,190975,0,108052,0,70624,0,28374,0,157111,0
1895,167699,0,28055,0,97522,0,69089,0,64015,0,67597,0,194875,0,195399,0,38642,0,48723,0
1896,75838,0,16900,0,172444,0,198365,0,195911,0,140209,0,197249,0,10079,0,195708,0,80362,0
1897,1702,0,162154,0,150477,0,172852,0,5065,0,179443,0,140585,0,183943,0,24811,0,76201,0
1898,95062,0,118466,0,181506,0,119507,0,124685,0,133963,0,52156,0,9490,0,123986,0,75204,0
1899,184168,0,136954,0,87693,0,70877,0,93140,0,3318,0,63372,0,19602,0,148293,0,25463,0
1900,45140,0,41740,0,44831,0,114495,0,193528,0,72417,0,24179,0,165221,0,1831,0,124665,0
1901,29341,0,175063,0,39021,-1,82140,0,30621,0,199910,0,14269,0,68050,0,100368,0,138950,0
1902,42365,0,129898,0,16189,0,128419,0,8383,0,74429,0,45285,0,38159,0,18169,0,192949,0
1903,105698,0,21719,0,76169,0,33410,0,44576,0,117254,0,104903,0,25886,0,82052,0,123992,0
1904,148569,0,98577,0,3351,0,58921,0,186951,0,6844,0,148335,0,54589,0,94066,0,135235,0
1905,144252,0,180072,0,19593,0,172272,0,129736,0,54601,0,60141,0,160626,0,80461,0,10947,0
1906,94606,0,24842,0,181281,0,26324,0,5242,0,137540,0,70337,0,12906,0,100245,0,166653,0
1907,125833,0,177715,0,21567,0,113629,0,140507,0,119676,0,106822,0,161577,0,116768,0,140004,0
1908,18534,0,198623,0,66463,0,50791,0,158547,0,40230,0,170005,0,181960,0,169532,0,9220,0
1909,55683,0,2232,0,127979,0,85733,0,67238,0,56428,0,162707,0,53970,0,193761,0,170894,0
1910,67596,0,95719,0,153186,0,55959,0,120034,0,187580,0,184884,0,140691,0,78930,0,89568,0
1911,106694,0,192634,0,167843,-1,40849,0,136197,0,78974,0,109375,0,26779,0,66398,0,84780,0
1912,147542,0,13495,0,1174,0,80535,0,189763,0,17356,0,13274,0,32780,0,104443,0,197005,0
1913,186300,0,96807,0,28836,0,43066,0,179623,0,144000,0,138016,0,4664,0,85424,0,52457,0
1914,132788,0,39930,0,151613,0,104558,0,182352,0,129467,0,179558,0,182240,0,1419,0,183456,0
1915,26200,0,158264,0,32684,0,95213,0,11066,0,190068,0,17935,0,48322,0,76190,0,101379,0
1916,112454,0,109815,0,156842,0,72817,0,77912,0,167958,0,27991,0,154022,0,179823,0,12511,0
1917,100963,0,2895,0,55708,0,156492,0,24575,0,51299,0,187479,0,74292,0,127887,0,160171,0
1918,54009,0,81254,0,107064,0,194295,0,118690,0,94480,0,73624,0,34329,0,61926,0,148979,0
1919,120980,0,81860,0,128533,0,74844,0,168250,0,154643,0,179554,0,94128,0,26726,0,11812,0
1920,155429,0,153502,0,170418,0,77171,0,35491,0,77675,0,146687,0,69928,0,120425,0,175937,0
1921,166115,0,196949,0,59370,0,121217,0,64409,0,33517,0,142850,0,160565,0,70770,0,85728,0
1922,31247,0,64537,0,5502,0,85413,0,185031,0,165689,0,156616,0,152319,0,93138,0,68389,0
1923,170904,0,12713,0,76541,0,179211,0,167503,0,83875,0,184134,0,18433,0,43895,0,199459,0
1924,102087,0,132168,0,116158,0,174899,0,51493,0,190365,0,26931,0,83422,0,187554,0,76311,0
1925,192028,0,116237,0,138023,0,46064,0,23007,0,60643,0,102493,0,73102,0,43607,0,182295,0
1926,186662,0,35464,0,61982,0,58392,0,171747,0,7246,0,109144,0,165433,0,81530,0,124569,0
1927,89075,0,87965,0,49632,0,1170,0,105327,0,66402,0,156896,0,14313,0,4027,0,6597,0
1928,117605,0,5242,0,78049,0,164420,0,160544,0,63459,0,15210,0,47640,0,85808,0,51959,0
1929,74626,0,170661,0,181258,0,38678,0,156866,0,142764,0,60103,0,123273,0,30204,0,61555,0
1930,143709,0,91757,0,177607,0,120444,0,175441,0,18367,0,166902,0,155099,0,153730,0,111550,0
1931,8559,0,132154,0,64448,0,190689,0,9501,0,162527,0,182123,0,69836,0,39729,0,146968,0
1932,18783,0,97934,0,91983,0,57230,0,63203,0,47673,0,84087,0,178169,0,168098,0,96838,0
1933,96467,0,185986,0,150398,0,102657,0,50139,0,192868,0,168529,0,49243,0,163461,0,79477,0
1934,183278,0,16951,0,3121,0,142665,0,3911,0,75585,0,52848,0,83565,0,108027,-1,183911,0
1935,51440,0,166679,0,69675,0,182350,0,125603,0,185850,0,60191,0,50013,0,111399,0,148556,0
1936,183408,0,69643,0,7857,0,169386,0,140976,0,186636,0,42462,0,146010,0,27929,0,196135,0
1937,38919,0,52815,0,79296,0,158296,0,15927,0,129581,0,86344,0,197495,0,87598,0,148824,0
1938,152227,0,107084,0,165238,0,195471,0,7319,0,101130,0,97005,0,67081,0,31394,0,144440,0
1939,58345,0,9635,0,161660,0,97004,0,2906,0,30030,0,153632,-1,76445,0,198019,0,156402,0
1940,46331,0,41946,0,142379,0,161056,0,150408,0,85005,0,32598,0,69929,0,188563,0,8064,0
1941,162097,0,181215,0,103748,0,12362,0,88532,0,179227,0,101944,0,54663,0,18569,0,172499,0
1942,77042,0,102672,0,182726,0,130612,0,35991,0,118984,0,102724,0,76982,0,52060,0,198653,0
1943,27579,0,77965,0,61468,0,104778,0,45057,0,53258,0,191113,0,71754,0,18937,-1,161692,0
1944,165367,0,192235,0,183296,0,161265,0,87948,0,140374,0,79475,0,132548,0,76859,0,96415,0
1945,126585,0,107831,0,62395,0,7781,0,85007,0,81677,0,144059,0,149894,0,126844,0,29700,0
1946,103832,0,67633,0,31116,0,17870,0,79690,0,110426,0,174495,0,33778,-1,65172,0,95887,0
1947,11585,0,62534,0,77158,0,130720,0,83921,0,105155,0,130231,0,89660,0,179129,0,195723,0
1948,155481,0,74037,0,19853,0,96481,0,69082,0,7818,0,93658,0,136113,0,68994,0,183241,0
1949,26062,0,101443,0,39666,0,155908,0,197992,0,190145,0,63956,0,160006,0,50559,0,40717,0
1950,22017,0,195009,0,52586,0,129410,0,139068,0,176285,0,145316,0,159773,0,142023,0,173260,0
1951,124392,0,7462,0,127203,0,104677,0,88608,0,8908,0,114639,0,90917,0,80318,0,163388,0
1952,183483,0,108364,0,164274,0,29778,0,198498,0,192227,0,136051,0,38387,0,98027,0,114346,0
1953,123810,0,104006,0,6344,0,144884,0,18755,0,173167,0,35072,0,160004,0,45340,0,177404,0
1954,101724,0,196367,0,75223,0,135812,0,71563,0,3787,0,149318,0,16038,0,145488,0,42123,0
1955,64399,0,80445,0,105545,0,6801,0,102560,0,86415,0,11748,0,164811,0,190418,0,108992,0
1956,100481,0,119581,0,79613,0,105711,0,183756,0,14683,0,6539,0,40204,0,140324,0,18546,0
1957,12301,0,141762,0,39304,0,27936,0,189494,0,93391,0,79792,0,134151,0,121994,0,1667,0
1958,63290,0,143419,0,30721,0,153533,0,77063,0,142474,0,126821,0,171890,0,91949,0,137711,0
1959,37641,0,45556,0,172131,0,139699,0,70494,0,165082,0,131343,0,110031,0,32500,0,41634,0
1960,80801,0,68338,0,168767,0,187873,0,105931,0,90707,0,190847,0,99470,0,114655,0,123020,0
1961,32830,0,71653,0,124069,0,155822,0,159465,0,161801,0,2075,0,92775,0,123348,0,9314,0
1962,90017,0,41712,0,34639,0,5787,0,121541,0,154821,0,15879,0,185332,0,183697,0,84052,0
1963,61173,0,172527,0,97738,0,57508,0,190142,0,111247,0,111459,0,174021,0,171761,0,69538,0
1964,113498,0,103976,0,1162,0,170688,0,117362,0,85193,0,30090,0,35752,0,99835,0,55852,0
1965,45110,0,141182,0,114483,0,119947,0,92328,0,69732,0,24058,0,96636,0,74305,0,170439,0
1966,155126,0,46378,0,175608,0,33536,0,194334,0,159168,0,126976,0,198175,0,14959,0,92204,0
1967,147924,0,20134,0,71964,0,24226,0,33590,0,154966,0,171143,0,32586,0,138726,0,199173,0
1968,177789,0,66251,0,106196,0,85939,0,16344,0,189760,0,164394,0,34004,0,99922,0,107973,0
1969,77590,0,125985,0,17054,0,60733,0,118293,0,79022,0,158628,0,183902,0,63590,0,134476,0
1970,58409,0,66150,0,125013,0,108407,0,7609,0,50034,0,107725,0,50762,0,161541,0,153181,0
1971,6013,0,70821,0,187183,0,72605,0,127526,0,55325,0,18627,0,34221,0,16617,0,93424,0
1972,145186,0,29282,0,192581,0,131859,0,44002,0,37553,0,80922,0,176626,0,22224,0,99647,0
1973,136306,0,110098,0,9141,0,125935,0,75663,0,186019,0,8817,0,154393,0,38690,0,846,0
1974,147441,0,46591,0,37848,0,99648,0,103795,0,38255,0,30208,0,49586,0,183709,0,151148,0
1975,42467,0,28681,0,129672,0,79913,0,100524,0,43184,0,31238,0,83567,0,66153,0,68633,0
1976,141775,0,194777,0,94941,-1,103405,0,170190,-1,176747,0,40339,0,27097,0,158404,0,162630,0
1977,158146,0,61716,0,118716,0,97603,0,1991,0,199518,0,38037,0,111419,0,156205,0,84578,0
1978,117209,0,128800,0,118577,0,37110,0,155523,0,122790,0,955,0,54339,0,137570,0,26284,0
1979,47952,0,690,0,171800,0,115396,0,26372,0,143202,0,78970,0,112050,0,174741,0,132083,0
1980,132314,0,160078,0,121838,0,128226,0,107352,0,76003,0,162285,0,159893,0,51103,0,47191,0
1981,30576,0,73969,0,75415,0,174775,0,43714,0,33352,0,14242,0,190263,0,12293,0,70853,0
1982,175538,0,145328,0,168931,0,35074,0,93837,0,70281,0,43244,0,118322,0,30602,0,114855,0
1983,66472,0,6024,0,111588,0,78603,0,123190,0,144556,0,138961,0,65321,0,191994,0,116570,0
1984,155450,0,88908,0,15592,0,69155,0,132285,0,84092,0,115371,0,151882,0,153033,0,30456,0
1985,2586,0,134897,0,116718,0,27827,0,19910,0,122828,0,123852,0,158599,0,173668,0,12092,0
1986,163765,0,18775,0,87662,0,99769,0,44605,0,153673,0,10443,0,153518,0,159698,0,197798,0
1987,11323,0,127597,0,128432,0,112459,0,22363,0,107733,0,176727,0,55890,0,6646,0,57976,0
1988,40482,0,38923,0,88865,0,57383,-1,18774,0,130476,0,161832,0,172484,0,55261,0,84040,0
1989,92897,0,40336,0,34448,0,52384,0,15190,0,4804,0,30466,0,63818,0,184301,0,131846,0
1990,163808,0,91290,0,153137,0,194606,0,74231,0,92516,0,59500,0,171761,0,135829,0,50839,0
1991,148555,0,95822,0,38663,0,154984,0,97058,0,22333,0,30342,0,113533,0,39933,0,183361,0
1992,166285,0,96831,0,118762,0,73920,0,17901,0,161608,0,181468,0,88087,0,135486,0,96605,0
1993,198303,0,8725,0,180527,0,45411,-1,191951,0,99625,0,166480,0,103645,0,149019,0,18977,0
1994,14334,0,12390,0,24190,0,176118,0,73215,0,39820,0,136037,0,150664,0,150462,0,176517,0
1995,159736,0,5757,0,87221,0,140085,0,38736,-1,112277,0,80974,0,8989,0,134236,0,75134,0
1996,146107,0,148233,0,186186,0,145668,0,42827,0,184490,0,173644,0,4669,0,54509,0,109910,0
1997,160236,0,13817,0,171939,0,116688,0,107241,0,122046,0,59271,0,196207,0,165329,0,166816,0
1998,136673,0,108756,0,63519,0,84365,0,162125,0,121729,0,8412,0,144608,0,140443,0,152686,0
1999,111406,0,43525,0,89338,0,95038,0,35350,0,66806,0,42352,0,44164,0,163238,0,100755,0
